"UID","TN","TP","SITE_ID","DATE_COL","AGGR_ECO9_2015","LON_DD83","LAT_DD83","MMI","CHLA","ELEVMAX","ELEVMEAN","ELEVMIN","POPDEN","ROADDEN","AG_PCT","URBAN_PCT","FOREST_PCT","WETLAND_PCT","SHRUB_GRASS_PCT","WS_AREA","NDEP","DEPTH","aqveg","Rveg","Type","PrecipNorm","TMAX","TMIN","Tsummer","PrecipSummer","PrecipWinter"
15781,248,68.7738,"FW08WA123","18-Oct-09","WMT",-118.4441872,48.67034092,NA,1.712,2147.55,1844.17,1585.92,0,0.207,0,0,71.775,0,28.225,1.744,1.2944481,0.0925,0,62.1212121333333,"Stream",843.820007324219,9.64000034332275,0.319999992847443,12.7949998855591,43.076000213623,61.4933331807454
15782,164,47.6838,"FW08WA030","9-Jul-09","WMT",-123.3929553,46.22895461,1.17,NA,811.552,303.324,0,1.469,1.323,1.404,5.659,60.06,3.091,29.676,191.123,1.065885204,3.776472,27.7272727,54.2045454666667,"Stream",1887.38000488281,15.0699996948242,5.82000017166138,15.5480003356934,48.8340005874634,217.293324788411
15783,682,92.3194,"FW08WA036","25-Sep-09","XER",-117.4141086,46.65598529,0,9.464,4193.91,1602.97,199.119,4.86,0.539,8.883,1.379,29.368,0.862,57.82,241121.983,1.120993756,33.061656,0.9090909,10.6060606,"Stream",462.730010986328,18.8099994659424,5.96000003814697,19.9619998931885,25.6799998283386,74.7533327738444
15784,59,15.1575,"FW08WA017","14-Jul-09","WMT",-122.0534379,48.52373485,12.43,0.996,3283.84,1146.74,21.49,1.079,0.27,0.335,1.249,58.476,0.948,15.446,7538.609,1.090336495,2.700528,0,24.4230769333333,"Stream",1140.89001464844,15.1700000762939,5.71000003814697,16.3519998550415,53.1679996490479,155.050000508626
15786,498,45.3025,"FW08GA020","14-May-09","CPL",-85.07890756,31.15898785,50.1,2.14,1350.02,218.34,20.084,114.31,2.097,12.026,14.345,56.314,3.642,10.562,21402.805,3.113560853,3.861816,0.9090909,58.1439394,"Stream",1377.34997558594,26,13.3100004196167,26.8179996490479,122.41000213623,130.386666615804
15787,1099,185.2,"FW08GA022","15-May-09","CPL",-84.12540388,30.81779991,36.07,2.56,137.849,85.494,39.254,26.688,1.445,39.463,6.855,28.869,17.348,6.528,1845.867,3.414473519,1.6983456,0.4545455,37.9166666666667,"Stream",1327.36999511719,26.1000003814697,13.039999961853,26.2309989929199,93.6959991455078,46.2366663614909
15796,443,14.1313,"FW08AZ077","12-Oct-09","XER",-111.8628923,36.31935689,14.15,0.844,4359.83,2147.55,845.816,2.774,0.578,2.672,0.881,29.395,1.073,59.972,285257.13,1.441915415,5.925,18.6363636,48.3333333333333,"Stream",268.309997558594,24.5499992370605,9.5600004196167,24.2279998779297,16.018000125885,25.1966667175293
15797,39,25.1025,"FW08AZ007","16-Oct-09","XER",-112.0837041,36.1178128,55.25,0.572,2800.23,2272.83,849.964,0,0.303,0,0.875,62.667,0.06,30.33,173.141,0.907486722,0.3977,4.5,22.7651515,"Stream",267.059997558594,25.4500007629395,10.4899997711182,25.30299949646,11.1779998779297,28.0533329645793
15798,434,9.88,"FW08AZ073","15-Oct-09","XER",-111.9976603,36.05593012,9.52,1.232,4359.83,2100.95,758.708,2.975,0.607,2.167,0.856,27.723,0.914,63.239,353802.575,1.350607332,10.343,0,6.06060606666667,"Stream",250.720001220703,26.1399993896484,11.1199998855591,25.726000213623,14.5820001602173,28.006667137146
15799,434,15.7263,"FW08AZ057","13-Oct-09","XER",-111.8289587,36.11514861,8.33,NA,4359.83,2101.37,816.005,2.976,0.607,2.168,0.856,27.734,0.915,63.231,353584.423,1.350873147,4.852,1.3636364,21.2878788,"Stream",202.979995727539,26.7800006866455,11.5200004577637,26.5849998474121,13.7979997634888,19.9566666285197
15800,450,11.6275,"FW08AZ013","11-Oct-09","XER",-111.8640926,36.43346223,23.13,1.12,4359.83,2147.82,857.194,2.776,0.578,2.673,0.882,29.405,1.073,59.96,285085.25,1.442228684,6.827,0.4545455,12.7272727333333,"Stream",253.460006713867,24.75,9.3100004196167,24.7720001220703,14.5880004405975,23.2299998601278
15801,435,11.0813,"FW08AZ045","19-Oct-09","XER",-112.494615,36.30100878,28.58,0.98,4359.83,2099.68,614.2,2.965,0.605,2.158,0.854,27.765,0.911,63.181,355188.378,1.348923894,10.51875,0,4.62121213333333,"Stream",212.820007324219,26.8500003814697,11.1199998855591,26.4610008239746,10.3179998397827,22.299999554952
15802,493,15.4613,"FW08AZ098","25-Oct-09","XER",-113.3168975,36.09844446,13.02,10,4359.83,2086.64,459.362,2.874,0.609,2.074,0.839,27.652,0.876,63.474,370548.478,1.331699185,6.453,0.4545455,48.4848485,"Stream",192.979995727539,27.8899993896484,11.5500001907349,27.6190002441406,6.44199986457825,29.1533339818319
15803,431,11.7113,"FW08AZ034","24-Oct-09","XER",-113.2540742,36.08919351,19.08,1.336,4359.83,2086.8,459.362,2.874,0.609,2.074,0.839,27.656,0.876,63.471,370490.052,1.331756503,6.544,0.9090909,28.5606060666667,"Stream",185.960006713867,28.1100006103516,11.6499996185303,27.9999996185303,5.83999996185303,26.2200002670288
15804,426,13.8125,"FW08AZ009","14-Oct-09","XER",-111.8706113,36.08766461,20.2,NA,4359.83,2101.26,801.506,2.976,0.607,2.167,0.856,27.731,0.915,63.234,353637.339,1.350788111,4.307,2.7272727,24.8106060666667,"Stream",237.25,26.5,11.3800001144409,27.8989994049072,15.2260000228882,23.9133335749308
15805,448,10.9875,"FW08AZ109","20-Oct-09","XER",-112.556161,36.40030653,21.9,1.036,4359.83,2099.37,573.877,2.962,0.606,2.156,0.852,27.784,0.91,63.157,355595.196,1.348419801,8.796,0,14.3560606,"Stream",221.869995117188,27.7999992370605,11.1899995803833,25.4769996643066,9.52000017166138,23.0866667429606
15806,451,14.6175,"FW08AZ093","9-Oct-09","XER",-111.6169441,36.84694709,6.17,1.1,4359.83,2151.07,930.145,2.798,0.576,2.698,0.885,29.516,1.082,59.799,282472.958,1.44670345,5.616831683,1.8181818,19.3560606,"Stream",163.350006103516,24.3799991607666,9.56999969482422,26.5819999694824,10.7000003099442,8.84333324432373
15845,234,25.7681,"FW08WA016","27-Sep-09","XER",-120.4175314,45.69860999,2.38,2.456,4193.91,1349.67,78.079,5.597,0.554,10.246,1.585,29.243,0.753,37.627,544066.74,1.127474728,26.79469091,3.1818182,5,"Stream",238.529998779297,18.5400009155273,6.42999982833862,20.3949998855591,7.62600002288818,34.4133338928223
15850,316,50.8888,"FW08WA041","4-Jun-09","WMT",-122.8096803,45.9140259,0,6.088,4193.91,1272.57,0,9.467,0.671,10.218,1.997,31.265,0.827,37.893,636711.951,1.105543971,16.431768,0,8.33333333333333,"Stream",1066.5400390625,17.4599990844727,6.32000017166138,18.2949998855591,36.126000213623,102.213333129883
15851,119,49.5125,"FW08WA109","14-Oct-09","WMT",-123.6444828,47.58285721,32.68,4.304,1892.3,1015.24,161.708,0,0,0,0,78.172,0.146,11.741,197.556,0.694005779,0.7276315789,0.8333333,26.5625,"Stream",3684.669921875,14.8199996948242,5.30000019073486,14.8889999389648,92.179999923706,307.160001118978
15884,10531,1750.44,"FW08PA003","21-Sep-09","SAP",-79.72039731,39.94336486,20.9,1.5947,841.589,415.979,283.805,295.584,4.716,14.266,30.805,54.287,0,0,118.989,3.059238321,0.4278,0,69.1287878666667,"Stream",1089.09997558594,16.8999996185303,4.65999984741211,19.0119998931885,99.2220016479492,104.993333180745
15966,3485,185.3213,"FW08PA014","1-Sep-09","SAP",-75.22353942,40.07336264,24.58,1.252,149.163,86.612,33.228,804.398,7.986,6.883,65.157,22.875,1.275,2.955,140.592,4.914332618,1.1338,0.4545455,50.8333333333333,"Stream",1194.83996582031,17.6900005340576,7.55000019073486,20.6800006866455,181.614004516602,84.8433322906494
15967,539,35.19,"FW08PA013","14-Jul-09","NAP",-75.41279064,41.72079544,6.7,0.968,598.87,494.493,439.391,0,2.88,70.988,11.728,13.118,3.627,0.54,1.166,4.505842209,0.1311333333,50.4545455,43.1060606,"Stream",1187.77001953125,13,1.87000000476837,16.1490001678467,142.073997497559,89.9199981689453
15968,1845,76.275,"FW08PA006","15-Jul-09","SAP",-75.5303051,40.37667884,62.62,3.22,371.505,215.575,93.415,94.373,2.577,33.326,10.588,43.58,1.084,11.37,56.461,5.629504144,0.4124,0,61.2847222333333,"Stream",1189.4599609375,17.1800003051758,5.59000015258789,19.5959995269775,149.798001098633,89.5566654205322
15969,3144,102.465,"FW08PA030","2-Sep-09","SAP",-75.51026163,40.14317909,33.52,2.888,638.606,203.52,24.398,169.458,2.704,33.63,17.245,43.64,0.694,2.811,3143.022,6.079498757,1.343564356,0,54.5833333333333,"Stream",1153.97998046875,17.7999992370605,6.07000017166138,20.723999786377,130.444000244141,72.3066647847493
15970,454,89.3513,"FW08WA044","22-Oct-09","XER",-120.2895875,46.40442176,NA,8.776,2485.82,1020.27,217.384,18.781,1.225,9.354,4.763,41.666,1.11,41.286,9567.09,0.863513808,1.306068,10,24.7727272666667,"Stream",199.25,18.3899993896484,4.38000011444092,20.4059999465942,7.79400025606155,23.009999593099
16150,1141,85.7244,"FW08TX037","27-May-09","CPL",-94.99791387,30.57972977,22.33,17.84,461.99,171.949,15.226,124.392,2.149,28.057,14.895,16.165,5.209,31.606,43008.642,3.806835577,3.784158416,7.2222222,56.8181818333333,"Stream",1316.78002929688,25.8400001525879,13.4399995803833,27.2449996948242,53.9759990692139,43.4566663106283
16151,263,36.0613,"FW08CT003","9-Sep-09","NAP",-72.78024571,41.38091845,NA,0.352,191.017,158.902,80.522,19.46,0.121,0,0.566,94.138,5.295,0,2.703,3.8888798,0.1058666667,0,41.2878788,"Stream",1274.96997070312,15.9099998474121,4.73999977111816,18.7799999237061,110.516000366211,105.036666870117
16152,324,33.8744,"FW08CT027","16-Sep-09","NAP",-72.40672603,41.3213297,NA,0.356,73.109,52.923,33.867,318.625,0,0,0,100,0,0,0.357,3.9004612,0.07973333333,5.9090909,55.9848485,"Stream",1248.60998535156,16.0599994659424,5.30000019073486,18.7290000915527,126.530001831055,116.739999135335
16153,841,19.5425,"FW08CT008","23-Sep-09","NAP",-73.15460102,41.39176207,NA,0.184,230.718,168.263,85.211,150.968,4.183,6.421,14.775,72.917,1.222,4.332,4.054,3.976464033,0.1671,0,48.4469697,"Stream",1307.27001953125,15.7200002670288,4.69000005722046,18.501000213623,121.361998748779,82.9666697184245
16154,1089,34.4225,"FW08CT004","1-Sep-09","NAP",-73.38664778,41.39886615,NA,0.496,194.745,150.737,128.471,439.818,6.036,9.639,44.241,39.068,4.492,2.559,3.163,4.087683678,0.2227516779,2.2727273,41.7045454666667,"Stream",1283.5,15.6800003051758,4.19999980926514,18.3120006561279,132.008000183105,83.8966643015544
12845,758,21.0488,"FW08RMT9013","20-May-09","NPL",-108.38435,48.92267492,27.02,6.3093,1082.22,964.134,858.806,0.126,0.276,34.564,0.996,0.01,1.53,47.233,822.046,1.224706911,0.4235,40.9090909,18.1818181666667,"Stream",320.309997558594,12.539999961853,-1.72000002861023,16.0050003051758,31.9620001792908,11.9133335749308
13128,201,12.9856,"FW08RMT9011","15-Jun-09","NPL",-110.6302293,48.24926293,62.88,0.6293,2876.64,1188.55,812.702,1.507,0.479,47.079,1.962,5.514,0.875,42.826,16577.184,1.311656187,0.8018867925,25,28.7878788,"Stream",262.239990234375,14.289999961853,-1.02999997138977,16.5819997787476,27.7380001068115,16.8066665331523
13198,392,15.2425,"FW08RMS9463","11-Jun-09","CPL",-90.01004233,31.45085535,50.5,1.26,170.67,116.394,50.904,17.565,1.469,13.524,6.272,55.033,7.03,17.719,347.59,3.943681973,0.3885714286,5.9090909,64.8106060666667,"Stream",1526.38000488281,25.1700000762939,12.0200004577637,26.2920001983643,131.921999740601,113.950002034505
13199,277,14.8556,"FW08RMS9999","16-Jun-09","CPL",-89.00785862,30.97022352,66.4,1.1893,151.753,84.836,21.967,19.625,1.32,9.893,6.131,40.114,19.194,23.537,1457.551,4.37151384,1.04,0.4545455,60.9848485,"Stream",1575.4599609375,25.7199993133545,11.789999961853,25.9749996185303,164.576001739502,77.0633341471354
13486,739,11.4838,"FW08RMO9100","12-May-09","SAP",-91.33113803,36.79240222,54.45,0.944,464.199,307.011,156.409,7.811,1.017,32.669,4.166,60.823,0.227,1.959,1414.3,4.854076143,1.3510648,25.4545455,62.9166666666667,"Stream",1196.52001953125,20.7999992370605,6.69000005722046,21.6400005340576,124.142002868652,73.6033325195312
13487,374,3.2113,"FW08RMO9101","13-May-09","SAP",-92.15479387,36.7585416,46.6,1.028,496.029,339.999,204.362,4.968,0.873,24.594,3.235,70.357,0.122,1.567,1045.388,5.159641361,1.087,7.7272727,57.7651515,"Stream",1138.80004882812,20.25,7.32999992370605,21.6209999084473,126.726000976563,87.8166656494141
13488,178,1.525,"FW08RMO9102","19-May-09","SAP",-91.44499851,37.14889669,66.62,0.888,491.054,352.948,202.255,6.906,0.953,20.392,3.927,72.484,0.616,2.402,786.83,4.943116551,0.826,3.6363636,25.9090909,"Stream",1175.13000488281,20.5100002288818,5.80999994277954,21.4529998779297,127.829998779297,76.7799987792969
13489,452,6.9213,"FW08RMO9103","19-May-09","SAP",-91.47605105,37.33459087,61.15,1.216,455.12,359.979,216.41,3.521,0.771,20.246,3.533,74.406,0.152,1.572,1082.547,5.004375689,1.148,16.5909091,49.2424242333333,"Stream",1181.2900390625,20.3299999237061,5.38000011444092,21.0940002441406,125.646000671387,67.8666661580404
13490,404,15.39,"FW08RMO9104","20-May-09","SAP",-91.98130652,37.50560574,45.12,0.9707,506.85,384.268,273.82,10.903,1.085,34.985,5.11,57.952,0.159,1.654,1097.917,5.146361571,1.575,5,50.0396825333333,"Stream",1155.75,19.5,5.8899998664856,20.8610004425049,123.353997802734,67.9500007629395
13491,241,2.7,"FW08RMO9105","21-May-09","SAP",-92.47030418,36.86908368,50.93,1.0907,530.181,359.752,237.22,6.084,0.924,26.407,3.747,67.762,0.094,1.936,542.608,5.303596209,1.046,10,55.8712121333333,"Stream",1123.72998046875,20.4599990844727,6.96999979019165,21.3729995727539,125.647998046875,76.8366661071777
13492,894,98.2875,"FW08RMO9108","23-Jun-09","TPL",-94.22593174,39.65361097,23.93,3.52,329.079,304.178,268.034,5.722,1.898,67.095,10.822,19.335,0.309,2.043,18.371,5.75780201,0.3045833333,0.9090909,62.0075757666667,"Stream",998.27001953125,17.5900001525879,5.46000003814697,20.353999710083,145.71799659729,25.8066674073537
13493,659,184.5138,"FW08RMO9109","24-Jun-09","TPL",-94.22687705,40.40061264,29.38,2.4267,360.747,326.078,289.826,1.02,0.852,65.033,2.569,27.495,0.068,4.24,22.565,5.92837131,0.2142016807,0,65.0378788,"Stream",944.070007324219,16.6700000762939,4.92999982833862,19.9630001068115,107.659999084473,23.9166665871938
13494,229,53.5,"FW08RMO9112","1-Jul-09","TPL",-92.61835942,40.10166215,33.35,1.112,301.95,282.793,247.823,11.072,1.049,19.524,4.838,67.181,0.187,7.439,14.944,5.912652016,0.07291666667,0,64.9621212,"Stream",1030.33996582031,16.8500003814697,5.6100001335144,19.7630004882812,121.736001586914,34.9966654777527
13495,634,47.825,"FW08RMO9010","29-Jun-09","TPL",-93.9285555,39.44708861,52.63,2.832,292.566,259.894,229.32,2.829,1.174,62.943,5.066,24.544,0,5.418,10.453,5.663284302,0.2294117647,0,54.0151515,"Stream",1028.67004394531,17.6100006103516,5.65000009536743,20.5430004119873,141.664002227783,28.3199999332428
13496,1994,181.4438,"FW08RMO9113","6-Jul-09","TPL",-92.86299669,40.31850124,45.1,8.16,318.54,292.151,255.301,1.677,0.617,13.403,2.061,77.437,0.095,7.004,9.519,5.984373569,0.3015,0,48.1818181666667,"Stream",1010.98999023438,16.7700004577637,5.30000019073486,19.4449996948242,134.915997314453,38.4100006421407
13497,584,88.62,"FW08RMO9011","29-Jun-09","TPL",-93.62302697,39.59751279,52.92,0.904,301.99,276.032,232.707,2.762,0.674,35.644,2.158,55.954,0.395,5.64,11.634,5.68404309,0.2725210084,0.4545455,59.9242424333333,"Stream",1025.23999023438,17.6100006103516,5.71999979019165,20.5589996337891,118.065998077393,30.2466655572255
13498,1263,64.93,"FW08RIA9107","17-Jun-09","TPL",-92.84994501,40.59341384,50.22,5.328,333.405,306.541,262.014,7.64,1.151,76.659,4.497,16.242,0.592,1.617,160.731,6.016837101,0.2573333333,1.8181818,38.5227272666667,"Stream",987.429992675781,16.4099998474121,5.05999994277954,19.2430000305176,131.153999328613,38.2933332920074
13499,888,122.0519,"FW08RIA9106","15-Jun-09","TPL",-93.61532878,40.9661446,51.4,0.96,359.807,330.208,283.556,2.571,1.221,61.557,5.113,29.798,0.571,2.763,101.072,6.016980171,0.142,0,30.4166666666667,"Stream",942.140014648438,16.0699996948242,4.11999988555908,19.2270004272461,113.682001495361,26.4899996121724
13501,86,26.4575,"FW08RIDREF","14-Jul-09","WMT",-114.7583738,45.81916667,54.62,0.148,2739.89,1910.21,978.243,0,0.072,0,0,73.489,0.018,26.43,956.556,1.082884297,0.6179207921,1.3636364,56.2121212,"Stream",754.510009765625,14.8400001525879,-0.259999990463257,15.0140001296997,51.0679993629456,98.7100003560384
13612,940,695.766,"FW08RSD9036","22-Jul-09","TPL",-97.86872113,45.31190194,22.15,6.608,582.631,538.789,482.733,0.581,0.844,59.667,3.249,0.587,2.314,24.246,212.35,4.068575512,0.4907,5,27.4242424333333,"Stream",569.47998046875,12.25,0.46000000834465,16.83899974823,83.9340007781982,23.0466664632161
13613,356,61.9206,"FW08RSDP04R052","24-Jul-09","NPL",-100.6147527,45.73477454,59.4,1,749.375,635.182,530.579,2.273,0.894,39.08,3.143,0.331,1.1,56.019,706.108,2.481771054,0.4148,2.2727273,19.5454545333333,"Stream",427.980010986328,13.5500001907349,0.46000000834465,17.2399997711182,56.5059993743896,22.8700000445048
13636,46,27.3588,"FW08RMS9447","15-Jul-09","CPL",-90.91144593,31.33359687,64,0.8747,139.905,113.888,72.993,1.629,0.572,0.289,1.286,82.423,4.885,11.118,17.748,4.474553585,0.2614,5.9090909,30.9090909,"Stream",1583.30004882812,25.0499992370605,12.2700004577637,25.8560001373291,119.124001693726,110.486666361491
13645,190,10.0256,"FW08RME94","22-Jul-09","NAP",-68.36296697,46.50417502,30.05,0.688,739.415,279.205,165.745,0.094,0.429,0.078,0.248,72.433,10.82,13.758,2306.924,1.701023733,0.69,13.1818182,59.5833333333333,"Stream",981.789978027344,10.1800003051758,-1.89999997615814,15.0140003204346,79.9620002746582,82.6133321126302
13750,1693,17.4869,"FW08RWI9055","16-Jun-09","TPL",-88.39892387,42.85418358,51.57,2.116,325.615,279.702,243.773,73.598,2.014,49.044,16.007,20.206,11.774,0.621,122.303,5.523817611,0.8942,22.5,51.0606060666667,"Stream",892.570007324219,13.8199996948242,3.07999992370605,18.025,88.35,62.7866662343343
13751,1044,34.6081,"FW08RWI9044","15-Jun-09","UMW",-89.78829777,44.01207682,10.75,1.064,323.856,309.235,289.721,1.283,0.917,20.068,4.262,45.878,23.11,6.535,27.828,4.335748514,0.2908,1.3636364,77.4621212,"Stream",843.830017089844,13.1899995803833,1.1599999666214,17.1459995269775,83.1600008010864,38.246667544047
13760,529,54.5088,"FW08ROR9099","28-May-09","XER",-117.7087394,42.97872647,53.07,5.112,3178.43,1630.87,975.567,0.098,0.3,0.758,0.274,2.928,0.766,94.759,23581.869,0.973358036,3.548,15.9090909,24.3939394,"Stream",234.669998168945,18.1399993896484,1,18.6129999160767,28.5319994449615,16.5766669909159
13815,250,32.645,"FW08RAL9016","17-Jul-09","CPL",-88.02134437,34.08123881,76.35,0.448,211.687,167.084,110.73,8.066,1.23,1.517,5.384,74.661,0.053,18.334,10.27,4.112822771,0.2273,0,53.1439394,"Stream",1490.09997558594,22.75,9.4399995803833,23.4199996948242,164.303997802734,187.769994099935
13893,408,34.3475,"FW08RAL9025","28-Jul-09","CPL",-85.61060895,31.93479562,45.48,1.12,189.462,142.274,112.781,3.711,0.737,4.022,4.18,69.041,5.761,16.786,20.905,3.325305382,0.2529333333,0,42.9924242333333,"Stream",1344.39001464844,24.5400009155273,11.2799997329712,24.9179996490479,143.120001220703,66.4266662597656
13908,236,43.8338,"FW08RAL9066","13-Jul-09","CPL",-87.39696394,32.96861216,68.57,1.744,188.583,115.893,70.041,0.033,1.012,0.04,1.458,95.009,2.889,0.543,29.497,3.157861869,0.5145,0,60.4166666666667,"Stream",1380.23999023438,23.9300003051758,10.5900001525879,24.52799949646,166.613998413086,137.01000213623
14049,139,4.7238,"FW08RAZ9016","21-Jun-09","WMT",-111.0990251,34.2151092,45.17,0.477,2424.73,1827.43,1189.72,2.035,0.785,0,0.59,84.585,0.065,14.61,534.568,0.859536066,0.6645348837,7.9166667,26.9097222333333,"Stream",535.22998046875,23.4500007629395,5.5,22.073999786377,32.1759996414185,67.9366671244303
14050,243,82.2763,"FW08RAZ9020","27-Jun-09","XER",-110.5566591,31.88221533,29.15,7.2741,2824.9,1508.37,1244.58,1.721,0.405,0.12,0.446,10.043,0.308,89.083,527.659,1.218328924,0.4262886598,28.4090909,51.8560606,"Stream",390.940002441406,25.6499996185303,8.96000003814697,24.6869998931885,38.0639989852905,13.4266665776571
14051,121,130.67,"FW08RAZ9022","26-Jun-09","XER",-109.5318295,32.95610434,15.15,1.596,2225.86,1595.66,1041.28,0.025,0.166,0.004,0,14.608,0.145,85.166,764.979,1.145097944,0.7101052632,30.1923077,30.9615384666667,"Stream",354.299987792969,25.8400001525879,8.34000015258789,25.6950004577637,28.6319997787476,13.3366664250692
14052,1079,607.3938,"FW08RAZ9031","6-Jul-09","WMT",-113.2493543,34.74458779,38.05,2.76,2187.71,1492.15,944.419,0,0.229,0,0,15.111,0.112,84.546,386.187,0.83787958,0.4451,8.6363636,19.2803030333333,"Stream",370.559997558594,25.5100002288818,8.63000011444092,25.2630004882812,15.9919997930527,43.2566652297974
14053,437,47.8581,"FW08RAZTRB01","23-Sep-09","WMT",-112.4153664,36.1309407,20.33,0.268,1945,1931.25,1914.22,0,0,0,0,84.481,0,15.519,0.771,0.90714753,0.2578,0.4545455,34.5454545333333,"Stream",381.309997558594,18.3600006103516,3.39000010490417,19.1229999542236,20.9159997940063,35.5533326466878
14056,0,25.5675,"FW08RCA9002","7-Aug-09","WMT",-123.9778002,41.73407484,58.2,0.174,1913.86,903.014,108.043,0.101,1.051,0,2.688,89.816,0.003,7.423,606.367,0.486349106,1.905,2.7272727,35.5681818333333,"Stream",2254.35009765625,19.4300003051758,5.94000005722046,18.1030000686645,53.5779985904694,374.496663411458
